subject_id,session_id,segment_id,t_start_seg_s,t_end_seg_s,bpm_target,freq_target_hz,n_points_ridge,freq_mean_hz,freq_median_hz,freq_mae_hz,freq_rmse_hz,freq_std_hz,coverage_within_tol,snr_main_over_band,snr_main_over_second,snr_median_db,snr_std_db,ridge_power_mean,ridge_power_db,hrv_n_rr,hrv_mean_rr_ms,hrv_mean_hr_bpm,hrv_rmssd_ms,hrv_sdnn_ms,hrv_SD1_ms,hrv_SD2_ms,hrv_sd1_pct,hrv_sd2_pct,hrv_SI,hrv_PNS_index,hrv_SNS_index
Subject31,HeartMovement,0,20.436000000000018,80.43600000000002,6,0.1,600,0.10139029180556246,0.09833536494352946,0.004077539927359602,0.006703127446636427,0.006557362751993863,0.9,0.0885985603218638,1.0138624207275984,10.707305192720286,0.7413659615122649,0.016487638628457757,-17.828415398455526,66,904.5296559110991,66.33281684895586,105.9498920751937,145.65979516037174,75.5007999033486,191.65902291903043,8.346967886564144,21.188804774563135,2.4903860248749976,0.8094068776922184,-1.06964610589868
Subject31,HeartMovement,1,80.43600000000002,140.43600000000004,8,0.13333333333333333,600,0.13205690084083785,0.13079966665008208,0.0032588260333571203,0.00446489395445387,0.004278550936546214,0.9516666666666667,0.0786269762596039,1.0091653420407392,12.211812511240712,1.8008361669787072,0.011056025165148415,-19.564009814109994,65,926.1538461538464,64.78405315614616,83.21958904007964,108.12972977649723,59.280808747132966,140.96050027352507,6.40075177502266,15.219987571061674,2.9559712776885436,0.28746891817773945,-1.1763144024901113
Subject31,HeartMovement,2,140.436,200.436,10,0.16666666666666666,600,0.16890417184934575,0.16459500472660332,0.007043396023019401,0.009914690093968913,0.009658915581830579,0.7833333333333333,0.054312723064159234,1.0067215402984258,8.144980642514692,2.2831101307814468,0.005361459586445157,-22.70716963202527,69,870.4347826086956,68.93106893106894,65.47383851136087,79.5996375732341,46.615438666142296,102.46563073315643,5.355420026579784,11.771775758554433,3.328995686878801,-0.2655456263977754,-1.0525367376278034
Subject31,HeartMovement,3,200.436,260.43600000000004,12,0.2,600,0.19179900741330422,0.19204898253644465,0.00820099258669581,0.009355887518614582,0.004502927031823687,0.6316666666666667,0.03466404420071091,1.006474101177863,3.2772958595455615,1.4928488147452958,0.0017919244296600205,-27.466803094280095,73,844.1289849425674,71.0791846628537,60.11009821774873,62.86414866138247,42.80237269303666,77.92149424701235,5.070596254427732,9.230993797981473,3.894826003711371,-0.4526913090300652,-0.943089648442282
Subject31,HeartMovement,4,260.43600000000004,320.43600000000004,14,0.23333333333333334,600,0.22829743146425197,0.22676414249465154,0.010851477270842628,0.01350996543734572,0.01253630162700542,0.635,0.026975806719503233,1.0048348082151162,2.9246256090059806,1.6709282831817445,0.0012853575197598146,-28.90976057004157,73,823.5616438356165,72.85429141716567,58.645829632919224,57.71794114998844,41.75895881876809,70.13494720579384,5.070532258433251,8.516053137097387,3.9624614934104296,-0.5309379465748725,-0.8885344119239086
Subject31,HeartMovement,5,320.43600000000004,380.43600000000004,16,0.26666666666666666,600,0.26664516642619035,0.26423876809791524,0.0055047484396680965,0.007870603836822225,0.007870574470511043,0.7983333333333333,0.037115545934537836,1.0034953017492678,6.57416447721152,1.2463632460250647,0.0014322500207107382,-28.43981162495104,71,841.8591549295774,71.27082915077295,58.993462107499674,51.853997166400184,42.00798504396079,60.10826263345535,4.989906541727257,7.139942861164643,4.238604223444815,-0.48523916859892696,-0.9258729274853291
Subject31,HeartMovement,6,380.43600000000004,440.43600000000004,18,0.3,600,0.26455114682322506,0.29317528235235596,0.03590284840041783,0.05782386547031963,0.0456834568129545,0.6183333333333333,0.03177442641210723,1.003145570796977,5.318121274118291,4.152437971403537,0.0027160660189943595,-25.66059677774904,70,854.8000000000002,70.19185774450162,173.67636068523996,178.8677432216821,123.36733247188097,220.83441853390428,14.432303751974839,25.834630151369236,2.6242858097764965,2.4067736958489387,-0.815454214634547
